yearmonth,location,site,plot,category,percentcover,period
202210,Tampico,24,31,other,6.172839506172839e-4,after 6mo
202210,Tampico,24,31,sponge,0.006790123456790123,after 6mo
202210,Tampico,24,31,sand-rubble,0.48148148148148145,after 6mo
202210,Tampico,24,31,seagrass,6.172839506172839e-4,after 6mo
202210,Tampico,24,31,tools,0.026851851851851852,after 6mo
202210,Tampico,24,32,coral,0.025057471264367817,after 6mo
202210,Tampico,24,32,gorgonian,0.04,after 6mo
202210,Tampico,24,32,algae,0.5059770114942529,after 6mo
202210,Tampico,24,32,other,0.001379310344827586,after 6mo
202210,Tampico,24,32,sponge,0.005517241379310344,after 6mo
202210,Tampico,24,32,sand-rubble,0.3542528735632184,after 6mo
202210,Tampico,24,32,seagrass,0.009195402298850575,after 6mo
202210,Tampico,24,32,tools,0.05862068965517241,after 6mo
202210,Tampico,26,41,coral,0.010476190476190476,after 6mo
202210,Tampico,26,41,gorgonian,0.005079365079365079,after 6mo
202210,Tampico,26,41,algae,0.266984126984127,after 6mo
202210,Tampico,26,41,other,9.523809523809524e-4,after 6mo
202210,Tampico,26,41,sponge,0.005079365079365079,after 6mo
202210,Tampico,26,41,sand-rubble,0.692063492063492,after 6mo
202210,Tampico,26,41,seagrass,0.004761904761904762,after 6mo
202210,Tampico,26,41,tools,0.014603174603174604,after 6mo
202210,Tampico,26,42,coral,0.01488095238095238,after 6mo
202210,Tampico,26,42,gorgonian,0.010416666666666666,after 6mo
202210,Tampico,26,42,algae,0.26339285714285715,after 6mo
202210,Tampico,26,42,sponge,0.004464285714285714,after 6mo
202210,Tampico,26,42,sand-rubble,0.6934523809523809,after 6mo
202210,Tampico,26,42,seagrass,0.0020833333333333333,after 6mo
202210,Tampico,26,42,tools,0.01130952380952381,after 6mo
202210,Tampico,26,43,coral,0.00641025641025641,after 6mo
202210,Tampico,26,43,gorgonian,0.007948717948717949,after 6mo
202210,Tampico,26,43,algae,0.2494871794871795,after 6mo
202210,Tampico,26,43,sponge,0.0041025641025641026,after 6mo
202210,Tampico,26,43,sand-rubble,0.7207692307692307,after 6mo
202210,Tampico,26,43,seagrass,7.692307692307692e-4,after 6mo
202210,Tampico,26,43,tools,0.010512820512820513,after 6mo
202210,Tampico,26,44,coral,0.009565217391304347,after 6mo
202210,Tampico,26,44,gorgonian,0.010144927536231883,after 6mo
202210,Tampico,26,44,algae,0.2571014492753623,after 6mo
202210,Tampico,26,44,other,0.0017391304347826088,after 6mo
202210,Tampico,26,44,sponge,0.0011594202898550724,after 6mo
202210,Tampico,26,44,sand-rubble,0.7031884057971014,after 6mo
202210,Tampico,26,44,seagrass,0.002028985507246377,after 6mo
202210,Tampico,26,44,tools,0.015072463768115942,after 6mo
202210,Tampico,35,1,coral,0.00808080808080808,after 6mo
202210,Tampico,35,1,gorgonian,0.0013468013468013469,after 6mo
202210,Tampico,35,1,algae,0.37138047138047137,after 6mo
202210,Tampico,35,1,sponge,0.003367003367003367,after 6mo
202210,Tampico,35,1,sand-rubble,0.5828282828282828,after 6mo
202210,Tampico,35,1,seagrass,0.0053872053872053875,after 6mo
202210,Tampico,35,1,tools,0.027609427609427608,after 6mo
202210,Tampico,35,2,coral,0.009226190476190476,after 6mo
202210,Tampico,35,2,gorgonian,0.0011904761904761906,after 6mo
202210,Tampico,35,2,algae,0.42529761904761904,after 6mo
202210,Tampico,35,2,other,0.001488095238095238,after 6mo
202210,Tampico,35,2,sponge,0.004166666666666667,after 6mo
202210,Tampico,35,2,sand-rubble,0.5321428571428571,after 6mo
202210,Tampico,35,2,seagrass,2.9761904761904765e-4,after 6mo
202210,Tampico,35,2,tools,0.02619047619047619,after 6mo
202210,Tampico,35,3,coral,0.007407407407407408,after 6mo
202210,Tampico,35,3,gorgonian,3.7037037037037035e-4,after 6mo
202210,Tampico,35,3,algae,0.4662962962962963,after 6mo
202210,Tampico,35,3,other,0.0014814814814814814,after 6mo
202210,Tampico,35,3,sponge,0.002962962962962963,after 6mo
202210,Tampico,35,3,sand-rubble,0.4937037037037037,after 6mo
202210,Tampico,35,3,seagrass,7.407407407407407e-4,after 6mo
202210,Tampico,35,3,tools,0.027037037037037037,after 6mo
202210,Tampico,35,4,coral,0.014521452145214522,after 6mo
202210,Tampico,35,4,gorgonian,0.0016501650165016502,after 6mo
202210,Tampico,35,4,algae,0.431023102310231,after 6mo
202210,Tampico,35,4,other,0.0023102310231023103,after 6mo
202210,Tampico,35,4,sponge,0.006270627062706271,after 6mo
202210,Tampico,35,4,sand-rubble,0.5013201320132014,after 6mo
202210,Tampico,35,4,seagrass,6.600660066006601e-4,after 6mo
202210,Tampico,35,4,tools,0.042244224422442245,after 6mo
202210,Tampico,37,17,coral,0.008333333333333333,after 6mo
202210,Tampico,37,17,gorgonian,0.017666666666666667,after 6mo
202210,Tampico,37,17,algae,0.2803333333333333,after 6mo
202210,Tampico,37,17,other,0.001,after 6mo
202210,Tampico,37,17,sponge,0.008,after 6mo
202210,Tampico,37,17,sand-rubble,0.6666666666666666,after 6mo
202210,Tampico,37,17,seagrass,0.0013333333333333333,after 6mo
202210,Tampico,37,17,tools,0.016666666666666666,after 6mo
202210,Tampico,37,18,coral,0.021241830065359478,after 6mo
202210,Tampico,37,18,gorgonian,0.02875816993464052,after 6mo
202210,Tampico,37,18,algae,0.3591503267973856,after 6mo
202210,Tampico,37,18,other,0.00130718954248366,after 6mo
202210,Tampico,37,18,sponge,0.010784313725490196,after 6mo
202210,Tampico,37,18,sand-rubble,0.553921568627451,after 6mo
202210,Tampico,37,18,seagrass,0.004901960784313725,after 6mo
202210,Tampico,37,18,tools,0.019934640522875816,after 6mo
202210,Tampico,37,19,coral,0.020114942528735632,after 6mo
202210,Tampico,37,19,gorgonian,0.07586206896551724,after 6mo
202210,Tampico,37,19,algae,0.3408045977011494,after 6mo
202210,Tampico,37,19,other,0.002586206896551724,after 6mo
202210,Tampico,37,19,sponge,0.01264367816091954,after 6mo
202210,Tampico,37,19,sand-rubble,0.4942528735632184,after 6mo
202210,Tampico,37,19,seagrass,5.747126436781609e-4,after 6mo
202210,Tampico,37,19,tools,0.05316091954022988,after 6mo
202210,Tampico,37,20,coral,0.02200854700854701,after 6mo
202210,Tampico,37,20,gorgonian,0.045726495726495724,after 6mo
202210,Tampico,37,20,algae,0.2566239316239316,after 6mo
202210,Tampico,37,20,other,0.003418803418803419,after 6mo
202210,Tampico,37,20,sponge,0.009188034188034188,after 6mo
202210,Tampico,37,20,sand-rubble,0.6228632478632479,after 6mo
202210,Tampico,37,20,seagrass,0.0014957264957264958,after 6mo
202210,Tampico,37,20,tools,0.03867521367521368,after 6mo
202210,Tampico,39,37,coral,0.007339449541284404,after 6mo
202210,Tampico,39,37,gorgonian,0.024464831804281346,after 6mo
202210,Tampico,39,37,algae,0.4577981651376147,after 6mo
202210,Tampico,39,37,other,3.058103975535168e-4,after 6mo
202210,Tampico,39,37,sponge,0.011620795107033639,after 6mo
202210,Tampico,39,37,sand-rubble,0.4776758409785933,after 6mo
202210,Tampico,39,37,seagrass,0.004281345565749235,after 6mo
202210,Tampico,39,37,tools,0.01651376146788991,after 6mo
202210,Tampico,39,38,coral,0.013157894736842105,after 6mo
202210,Tampico,39,38,gorgonian,0.05584795321637427,after 6mo
202210,Tampico,39,38,algae,0.3929824561403509,after 6mo
202210,Tampico,39,38,other,5.847953216374269e-4,after 6mo
202210,Tampico,39,38,sponge,0.01432748538011696,after 6mo
202210,Tampico,39,38,sand-rubble,0.4517543859649123,after 6mo
202210,Tampico,39,38,seagrass,0.03508771929824561,after 6mo
202210,Tampico,39,38,tools,0.03625730994152047,after 6mo
202210,Tampico,39,39,coral,0.012781954887218045,after 6mo
202210,Tampico,39,39,gorgonian,0.02431077694235589,after 6mo
202210,Tampico,39,39,algae,0.4581453634085213,after 6mo
202210,Tampico,39,39,other,7.518796992481203e-4,after 6mo
202210,Tampico,39,39,sponge,0.011278195488721804,after 6mo
202210,Tampico,39,39,sand-rubble,0.3180451127819549,after 6mo
202210,Tampico,39,39,seagrass,0.1305764411027569,after 6mo
202210,Tampico,39,39,tools,0.04411027568922306,after 6mo
202210,Tampico,39,40,coral,0.014861995753715499,after 6mo
202210,Tampico,39,40,gorgonian,0.0475583864118896,after 6mo
202210,Tampico,39,40,algae,0.4592356687898089,after 6mo
202210,Tampico,39,40,sponge,0.012526539278131636,after 6mo
202210,Tampico,39,40,sand-rubble,0.42165605095541403,after 6mo
202210,Tampico,39,40,seagrass,0.0036093418259023355,after 6mo
202210,Tampico,39,40,tools,0.040552016985138,after 6mo
202210,Tampico,43,21,coral,0.02109375,after 6mo
202210,Tampico,43,21,gorgonian,0.06510416666666667,after 6mo
202210,Tampico,43,21,algae,0.5427083333333333,after 6mo
202210,Tampico,43,21,other,0.0020833333333333333,after 6mo
202210,Tampico,43,21,sponge,0.01015625,after 6mo
202210,Tampico,43,21,sand-rubble,0.2989583333333333,after 6mo
202210,Tampico,43,21,seagrass,7.8125e-4,after 6mo
202210,Tampico,43,21,tools,0.05911458333333333,after 6mo
202210,Tampico,43,22,coral,0.030240549828178694,after 6mo
202210,Tampico,43,22,gorgonian,0.04914089347079038,after 6mo
202210,Tampico,43,22,algae,0.5092783505154639,after 6mo
202210,Tampico,43,22,other,3.436426116838488e-4,after 6mo
202210,Tampico,43,22,sponge,0.01134020618556701,after 6mo
202210,Tampico,43,22,sand-rubble,0.3333333333333333,after 6mo
202210,Tampico,43,22,seagrass,0.001718213058419244,after 6mo
202210,Tampico,43,22,tools,0.06460481099656358,after 6mo
202210,Tampico,43,24,coral,0.020356234096692113,after 6mo
202210,Tampico,43,24,gorgonian,0.027989821882951654,after 6mo
202210,Tampico,43,24,algae,0.5577608142493639,after 6mo
202210,Tampico,43,24,other,5.089058524173028e-4,after 6mo
202210,Tampico,43,24,sponge,0.009414758269720101,after 6mo
202210,Tampico,43,24,sand-rubble,0.2954198473282443,after 6mo
202210,Tampico,43,24,tools,0.08854961832061069,after 6mo
202210,Tampico,45,25,coral,0.02158730158730159,after 6mo
202210,Tampico,45,25,gorgonian,0.08888888888888889,after 6mo
202210,Tampico,45,25,algae,0.3358730158730159,after 6mo
202210,Tampico,45,25,other,9.523809523809524e-4,after 6mo
202210,Tampico,45,25,sponge,0.009841269841269842,after 6mo
202210,Tampico,45,25,sand-rubble,0.44285714285714284,after 6mo
202210,Tampico,45,25,seagrass,0.0326984126984127,after 6mo
202210,Tampico,45,25,tools,0.0673015873015873,after 6mo
202210,Tampico,45,26,coral,0.01696969696969697,after 6mo
202210,Tampico,45,26,gorgonian,0.0993939393939394,after 6mo
202210,Tampico,45,26,algae,0.46060606060606063,after 6mo
202210,Tampico,45,26,other,0.0018181818181818182,after 6mo
202210,Tampico,45,26,sponge,0.01,after 6mo
202210,Tampico,45,26,sand-rubble,0.35818181818181816,after 6mo
202210,Tampico,45,26,seagrass,3.0303030303030303e-4,after 6mo
202210,Tampico,45,26,tools,0.05272727272727273,after 6mo
202210,Tampico,45,27,coral,0.018333333333333333,after 6mo
202210,Tampico,45,27,gorgonian,0.03972222222222222,after 6mo
202210,Tampico,45,27,algae,0.4613888888888889,after 6mo
202210,Tampico,45,27,other,0.0022222222222222222,after 6mo
202210,Tampico,45,27,sponge,0.013333333333333334,after 6mo
202210,Tampico,45,27,sand-rubble,0.37694444444444447,after 6mo
202210,Tampico,45,27,seagrass,5.555555555555556e-4,after 6mo
202210,Tampico,45,27,tools,0.0875,after 6mo
202210,Tampico,45,28,coral,0.01707317073170732,after 6mo
202210,Tampico,45,28,gorgonian,0.04796747967479675,after 6mo
202210,Tampico,45,28,algae,0.4170731707317073,after 6mo
202210,Tampico,45,28,other,8.130081300813008e-4,after 6mo
202210,Tampico,45,28,sponge,0.015989159891598916,after 6mo
202210,Tampico,45,28,sand-rubble,0.4387533875338753,after 6mo
202210,Tampico,45,28,seagrass,0.00921409214092141,after 6mo
202210,Tampico,45,28,tools,0.053116531165311655,after 6mo
202305,Maguey,08,69,coral,0.023076923076923078,after 12mo
202305,Maguey,08,69,gorgonian,0.01452991452991453,after 12mo
202305,Maguey,08,69,algae,0.10448717948717949,after 12mo
202305,Maguey,08,69,other,0.0038461538461538464,after 12mo
202305,Maguey,08,69,sponge,0.008333333333333333,after 12mo
202305,Maguey,08,69,sand-rubble,0.5521367521367522,after 12mo
202305,Maguey,08,69,seagrass,0.2141025641025641,after 12mo
202305,Maguey,08,69,tools,0.07948717948717948,after 12mo
202305,Maguey,08,70,coral,0.017333333333333333,after 12mo
202305,Maguey,08,70,gorgonian,0.005866666666666667,after 12mo
202305,Maguey,08,70,algae,0.2472,after 12mo
202305,Maguey,08,70,other,8e-4,after 12mo
202305,Maguey,08,70,sponge,0.047466666666666664,after 12mo
202305,Maguey,08,70,sand-rubble,0.5981333333333333,after 12mo
202305,Maguey,08,70,seagrass,0.0544,after 12mo
202305,Maguey,08,70,tools,0.0288,after 12mo
202305,Maguey,08,71,coral,0.01338199513381995,after 12mo
202305,Maguey,08,71,gorgonian,0.025547445255474453,after 12mo
202305,Maguey,08,71,algae,0.40559610705596105,after 12mo
202305,Maguey,08,71,other,0.0012165450121654502,after 12mo
202305,Maguey,08,71,sponge,0.023600973236009733,after 12mo
202305,Maguey,08,71,sand-rubble,0.4248175182481752,after 12mo
202305,Maguey,08,71,seagrass,0.04257907542579075,after 12mo
202305,Maguey,08,71,tools,0.06326034063260341,after 12mo
202305,Maguey,08,72,coral,0.019583333333333335,after 12mo
202305,Maguey,08,72,gorgonian,0.011666666666666667,after 12mo
202305,Maguey,08,72,algae,0.29791666666666666,after 12mo
202305,Maguey,08,72,other,0.00125,after 12mo
202305,Maguey,08,72,sponge,0.014791666666666667,after 12mo
202305,Maguey,08,72,sand-rubble,0.5272916666666667,after 12mo
202305,Maguey,08,72,seagrass,0.08645833333333333,after 12mo
202305,Maguey,08,72,tools,0.041041666666666664,after 12mo
202305,Maguey,10,81,coral,0.004216867469879518,after 12mo
202305,Maguey,10,81,gorgonian,0.0034136546184738957,after 12mo
202305,Maguey,10,81,algae,0.10763052208835341,after 12mo
202305,Maguey,10,81,other,0.0034136546184738957,after 12mo
202305,Maguey,10,81,sponge,0.010441767068273093,after 12mo
202305,Maguey,10,81,sand-rubble,0.8246987951807229,after 12mo
202305,Maguey,10,81,seagrass,0.0026104417670682733,after 12mo
202305,Maguey,10,81,tools,0.04357429718875502,after 12mo
202305,Maguey,10,82,coral,0.009126984126984128,after 12mo
202305,Maguey,10,82,gorgonian,7.936507936507937e-4,after 12mo
202305,Maguey,10,82,algae,0.033928571428571426,after 12mo
202305,Maguey,10,82,other,0.004563492063492064,after 12mo
202305,Maguey,10,82,sponge,0.009126984126984128,after 12mo
202305,Maguey,10,82,sand-rubble,0.8841269841269841,after 12mo
202305,Maguey,10,82,tools,0.05813492063492064,after 12mo
202305,Maguey,10,82,zoanthid,1.984126984126984e-4,after 12mo
202305,Maguey,10,83,coral,0.005729166666666666,after 12mo
202305,Maguey,10,83,gorgonian,0.016666666666666666,after 12mo
202305,Maguey,10,83,algae,0.11536458333333334,after 12mo
202305,Maguey,10,83,other,0.00234375,after 12mo
202305,Maguey,10,83,sponge,0.014322916666666666,after 12mo
202305,Maguey,10,83,sand-rubble,0.8234375,after 12mo
202305,Maguey,10,83,seagrass,0.00234375,after 12mo
202305,Maguey,10,83,tools,0.019791666666666666,after 12mo
202305,Maguey,10,84,coral,0.0050406504065040655,after 12mo
202305,Maguey,10,84,gorgonian,0.004227642276422764,after 12mo
202305,Maguey,10,84,algae,0.24113821138211383,after 12mo
202305,Maguey,10,84,other,0.0017886178861788618,after 12mo
202305,Maguey,10,84,sponge,0.006829268292682927,after 12mo
202305,Maguey,10,84,sand-rubble,0.6643902439024391,after 12mo
202305,Maguey,10,84,tools,0.07658536585365854,after 12mo
202305,Maguey,12,53,coral,0.011835748792270532,after 12mo
202305,Maguey,12,53,gorgonian,0.006521739130434782,after 12mo
202305,Maguey,12,53,algae,0.34444444444444444,after 12mo
202305,Maguey,12,53,other,4.830917874396135e-4,after 12mo
202305,Maguey,12,53,sponge,0.003864734299516908,after 12mo
202305,Maguey,12,53,sand-rubble,0.48043478260869565,after 12mo
202305,Maguey,12,53,seagrass,0.1106280193236715,after 12mo
202305,Maguey,12,53,tools,0.04178743961352657,after 12mo
202305,Maguey,12,54,coral,0.009619686800894854,after 12mo
202305,Maguey,12,54,gorgonian,0.009395973154362415,after 12mo
202305,Maguey,12,54,algae,0.32416107382550335,after 12mo
202305,Maguey,12,54,other,6.711409395973154e-4,after 12mo
202305,Maguey,12,54,sponge,0.003803131991051454,after 12mo
202305,Maguey,12,54,sand-rubble,0.6123042505592842,after 12mo
202305,Maguey,12,54,seagrass,0.009619686800894854,after 12mo
202305,Maguey,12,54,tools,0.030425055928411632,after 12mo
202305,Maguey,12,55,coral,0.006888888888888889,after 12mo
202305,Maguey,12,55,gorgonian,0.008666666666666666,after 12mo
202305,Maguey,12,55,algae,0.3317777777777778,after 12mo
202305,Maguey,12,55,other,0.0011111111111111111,after 12mo
202305,Maguey,12,55,sponge,0.006222222222222222,after 12mo
202305,Maguey,12,55,sand-rubble,0.5957777777777777,after 12mo
202305,Maguey,12,55,seagrass,0.034444444444444444,after 12mo
202305,Maguey,12,55,tools,0.015111111111111112,after 12mo
202305,Maguey,12,56,coral,0.014188034188034188,after 12mo
202305,Maguey,12,56,gorgonian,0.010769230769230769,after 12mo
202305,Maguey,12,56,algae,0.2770940170940171,after 12mo
202305,Maguey,12,56,other,0.003931623931623932,after 12mo
202305,Maguey,12,56,sponge,0.005811965811965812,after 12mo
202305,Maguey,12,56,sand-rubble,0.5051282051282051,after 12mo
202305,Maguey,12,56,seagrass,0.02205128205128205,after 12mo
202305,Maguey,12,56,tools,0.1606837606837607,after 12mo
202305,Maguey,12,56,zoanthid,3.418803418803419e-4,after 12mo
202305,Maguey,15,61,coral,0.018541666666666668,after 12mo
202305,Maguey,15,61,gorgonian,0.019375,after 12mo
202305,Maguey,15,61,algae,0.4691666666666667,after 12mo
202305,Maguey,15,61,other,0.0016666666666666668,after 12mo
202305,Maguey,15,61,sponge,0.015208333333333334,after 12mo
202305,Maguey,15,61,sand-rubble,0.4214583333333333,after 12mo
202305,Maguey,15,61,seagrass,2.0833333333333335e-4,after 12mo
202305,Maguey,15,61,tools,0.054375,after 12mo
202305,Maguey,15,62,coral,0.012634408602150538,after 12mo
202305,Maguey,15,62,gorgonian,0.006182795698924731,after 12mo
202305,Maguey,15,62,algae,0.4567204301075269,after 12mo
202305,Maguey,15,62,other,0.006182795698924731,after 12mo
202305,Maguey,15,62,sponge,0.021236559139784946,after 12mo
202305,Maguey,15,62,sand-rubble,0.42795698924731185,after 12mo
202305,Maguey,15,62,seagrass,0.025537634408602152,after 12mo
202305,Maguey,15,62,tools,0.043548387096774194,after 12mo
202305,Maguey,15,63,coral,0.019064327485380117,after 12mo
202305,Maguey,15,63,gorgonian,0.02245614035087719,after 12mo
202305,Maguey,15,63,algae,0.48923976608187136,after 12mo
202305,Maguey,15,63,other,0.0010526315789473684,after 12mo
202305,Maguey,15,63,sponge,0.013099415204678362,after 12mo
202305,Maguey,15,63,sand-rubble,0.33111111111111113,after 12mo
202305,Maguey,15,63,seagrass,0.0010526315789473684,after 12mo
202305,Maguey,15,63,tools,0.12292397660818713,after 12mo
202305,Maguey,15,64,coral,0.013888888888888888,after 12mo
202305,Maguey,15,64,gorgonian,0.009166666666666667,after 12mo
202305,Maguey,15,64,algae,0.37416666666666665,after 12mo
202305,Maguey,15,64,other,5.555555555555556e-4,after 12mo
202305,Maguey,15,64,sponge,0.013333333333333334,after 12mo
202305,Maguey,15,64,sand-rubble,0.54,after 12mo
202305,Maguey,15,64,seagrass,2.777777777777778e-4,after 12mo
202305,Maguey,15,64,tools,0.04861111111111111,after 12mo
202305,Maguey,17,89,coral,0.009583333333333333,after 12mo
202305,Maguey,17,89,gorgonian,0.017708333333333333,after 12mo
202305,Maguey,17,89,algae,0.21166666666666667,after 12mo
202305,Maguey,17,89,other,0.005208333333333333,after 12mo
202305,Maguey,17,89,sponge,0.004166666666666667,after 12mo
202305,Maguey,17,89,sand-rubble,0.5889583333333334,after 12mo
202305,Maguey,17,89,tools,0.16270833333333334,after 12mo
202305,Maguey,17,90,coral,0.008708708708708709,after 12mo
202305,Maguey,17,90,gorgonian,0.012012012012012012,after 12mo
202305,Maguey,17,90,algae,0.18408408408408408,after 12mo
202305,Maguey,17,90,other,0.0015015015015015015,after 12mo
202305,Maguey,17,90,sponge,0.016516516516516516,after 12mo
202305,Maguey,17,90,sand-rubble,0.745945945945946,after 12mo
202305,Maguey,17,90,tools,0.03123123123123123,after 12mo
202305,Maguey,17,91,coral,0.004641350210970464,after 12mo
202305,Maguey,17,91,gorgonian,0.005274261603375527,after 12mo
202305,Maguey,17,91,algae,0.2738396624472574,after 12mo
202305,Maguey,17,91,other,0.002953586497890295,after 12mo
202305,Maguey,17,91,sponge,0.021940928270042195,after 12mo
202305,Maguey,17,91,sand-rubble,0.6533755274261603,after 12mo
202305,Maguey,17,91,seagrass,2.109704641350211e-4,after 12mo
202305,Maguey,17,91,tools,0.03776371308016878,after 12mo
202305,Maguey,17,92,coral,0.007317073170731708,after 12mo
202305,Maguey,17,92,gorgonian,0.0035230352303523035,after 12mo
202305,Maguey,17,92,algae,0.18590785907859078,after 12mo
202305,Maguey,17,92,other,0.001084010840108401,after 12mo
202305,Maguey,17,92,sponge,0.02710027100271003,after 12mo
202305,Maguey,17,92,sand-rubble,0.7482384823848238,after 12mo
202305,Maguey,17,92,tools,0.026829268292682926,after 12mo
202305,Maguey,28,73,coral,0.014598540145985401,after 12mo
202305,Maguey,28,73,gorgonian,0.021167883211678833,after 12mo
202305,Maguey,28,73,algae,0.2586374695863747,after 12mo
202305,Maguey,28,73,other,0.0024330900243309003,after 12mo
202305,Maguey,28,73,sponge,0.015815085158150853,after 12mo
202305,Maguey,28,73,sand-rubble,0.5326034063260341,after 12mo
202305,Maguey,28,73,seagrass,0.09343065693430656,after 12mo
202305,Maguey,28,73,tools,0.061313868613138686,after 12mo
202305,Maguey,28,74,coral,0.005673758865248227,after 12mo
202305,Maguey,28,74,gorgonian,0.0070921985815602835,after 12mo
202305,Maguey,28,74,algae,0.20118203309692673,after 12mo
202305,Maguey,28,74,other,0.005437352245862884,after 12mo
202305,Maguey,28,74,sponge,0.0070921985815602835,after 12mo
202305,Maguey,28,74,sand-rubble,0.6444444444444445,after 12mo
202305,Maguey,28,74,seagrass,0.06926713947990544,after 12mo
202305,Maguey,28,74,tools,0.05981087470449173,after 12mo
202305,Maguey,28,75,coral,0.006617647058823529,after 12mo
202305,Maguey,28,75,gorgonian,0.010049019607843138,after 12mo
202305,Maguey,28,75,algae,0.15759803921568627,after 12mo
202305,Maguey,28,75,other,0.0024509803921568627,after 12mo
202305,Maguey,28,75,sponge,0.022058823529411766,after 12mo
202305,Maguey,28,75,sand-rubble,0.7654411764705882,after 12mo
202305,Maguey,28,75,seagrass,0.017892156862745097,after 12mo
202305,Maguey,28,75,tools,0.017892156862745097,after 12mo
202305,Maguey,28,76,coral,0.013055555555555556,after 12mo
202305,Maguey,28,76,gorgonian,0.021388888888888888,after 12mo
202305,Maguey,28,76,algae,0.25083333333333335,after 12mo
202305,Maguey,28,76,other,0.0019444444444444444,after 12mo
202305,Maguey,28,76,sponge,0.013055555555555556,after 12mo
202305,Maguey,28,76,sand-rubble,0.41555555555555557,after 12mo
202305,Maguey,28,76,seagrass,0.25277777777777777,after 12mo
202305,Maguey,28,76,tools,0.03138888888888889,after 12mo
202305,Maguey,38,57,coral,0.002331002331002331,after 12mo
202305,Maguey,38,57,gorgonian,0.0013986013986013986,after 12mo
202305,Maguey,38,57,algae,0.19393939393939394,after 12mo
202305,Maguey,38,57,sponge,0.006060606060606061,after 12mo
202305,Maguey,38,57,sand-rubble,0.7058275058275059,after 12mo
202305,Maguey,38,57,seagrass,0.05314685314685315,after 12mo
202305,Maguey,38,57,tools,0.037296037296037296,after 12mo
202305,Maguey,38,58,coral,0.006666666666666667,after 12mo
202305,Maguey,38,58,gorgonian,0.0018390804597701149,after 12mo
202305,Maguey,38,58,algae,0.2618390804597701,after 12mo
202305,Maguey,38,58,other,6.89655172413793e-4,after 12mo
202305,Maguey,38,58,sponge,0.009655172413793104,after 12mo
202305,Maguey,38,58,sand-rubble,0.6779310344827586,after 12mo
202305,Maguey,38,58,seagrass,0.02574712643678161,after 12mo
202305,Maguey,38,58,tools,0.015632183908045976,after 12mo
202305,Maguey,38,59,coral,0.011779448621553884,after 12mo
202305,Maguey,38,59,gorgonian,0.005263157894736842,after 12mo
202305,Maguey,38,59,algae,0.25764411027568923,after 12mo
202305,Maguey,38,59,other,5.012531328320802e-4,after 12mo
202305,Maguey,38,59,sponge,0.011528822055137845,after 12mo
202305,Maguey,38,59,sand-rubble,0.6270676691729323,after 12mo
202305,Maguey,38,59,seagrass,0.06641604010025062,after 12mo
202305,Maguey,38,59,tools,0.019799498746867168,after 12mo
202305,Maguey,38,60,coral,0.01119047619047619,after 12mo
202305,Maguey,38,60,gorgonian,0.009285714285714286,after 12mo
202305,Maguey,38,60,algae,0.17404761904761903,after 12mo
202305,Maguey,38,60,other,0.0019047619047619048,after 12mo
202305,Maguey,38,60,sponge,0.011428571428571429,after 12mo
202305,Maguey,38,60,sand-rubble,0.6928571428571428,after 12mo
202305,Maguey,38,60,seagrass,0.07976190476190476,after 12mo
202305,Maguey,38,60,tools,0.019523809523809523,after 12mo
202305,Maguey,43,65,coral,0.018484848484848486,after 12mo
202305,Maguey,43,65,gorgonian,0.016363636363636365,after 12mo
202305,Maguey,43,65,algae,0.12393939393939393,after 12mo
202305,Maguey,43,65,other,9.090909090909091e-4,after 12mo
202305,Maguey,43,65,sponge,0.009696969696969697,after 12mo
202305,Maguey,43,65,sand-rubble,0.7966666666666666,after 12mo
202305,Maguey,43,65,seagrass,6.060606060606061e-4,after 12mo
202305,Maguey,43,65,tools,0.03333333333333333,after 12mo
202305,Maguey,43,66,coral,0.014705882352941176,after 12mo
202305,Maguey,43,66,gorgonian,0.00980392156862745,after 12mo
202305,Maguey,43,66,algae,0.22181372549019607,after 12mo
202305,Maguey,43,66,other,0.0020833333333333333,after 12mo
202305,Maguey,43,66,sponge,0.006740196078431373,after 12mo
202305,Maguey,43,66,sand-rubble,0.6666666666666666,after 12mo
202305,Maguey,43,66,seagrass,0.011397058823529411,after 12mo
202305,Maguey,43,66,tools,0.06678921568627451,after 12mo
202305,Maguey,43,67,coral,0.007160493827160494,after 12mo
202305,Maguey,43,67,gorgonian,0.01925925925925926,after 12mo
202305,Maguey,43,67,algae,0.16814814814814816,after 12mo
202305,Maguey,43,67,other,2.469135802469136e-4,after 12mo
202305,Maguey,43,67,sponge,0.01037037037037037,after 12mo
202305,Maguey,43,67,sand-rubble,0.7602469135802469,after 12mo
202305,Maguey,43,67,seagrass,0.002962962962962963,after 12mo
202305,Maguey,43,67,tools,0.03160493827160494,after 12mo
202305,Maguey,43,68,coral,0.01588235294117647,after 12mo
202305,Maguey,43,68,gorgonian,0.020588235294117647,after 12mo
202305,Maguey,43,68,algae,0.15019607843137256,after 12mo
202305,Maguey,43,68,other,7.84313725490196e-4,after 12mo
202305,Maguey,43,68,sponge,0.011568627450980392,after 12mo
202305,Maguey,43,68,sand-rubble,0.7868627450980392,after 12mo
202305,Maguey,43,68,seagrass,5.88235294117647e-4,after 12mo
202305,Maguey,43,68,tools,0.013529411764705882,after 12mo
202305,Maguey,45,85,coral,0.004843304843304843,after 12mo
202305,Maguey,45,85,gorgonian,0.004273504273504274,after 12mo
202305,Maguey,45,85,algae,0.15612535612535614,after 12mo
